nombre;latitud;longitud;
I.E. HUAYCHAO;-13.16994529;-74.03843196;
HUAYCHAO;-13.17010982;-74.03842123;
POSTA MEDICA POLICIAL EETSP PNP AYACUCHO;-13.1638737;-74.2235641;
DENTAL ESPERANZA (SELAH);-13.1764616;-74.221498;
CENTRO DE SALUD CARMEN ALTO;-13.17670264;-74.22515157;
CENTRO DE SALUD MENTAL COMUNITARIO MUSUQ RIKCHAY;-13.1770617;-74.221274;
POKRAS;-13.17762185;-74.21914362;
I.E. ABRAHAN VALDELOMAR;-13.18036214;-74.220838;
Institucion Educativa Abrahan Valdelomar;-13.180507;-74.220856;
CENTRO DE SALUD VISTA ALEGRE;-13.18206138;-74.21998482;
I.E. Jose Abelardo Quiñones;-13.19199167;-74.22400157;
YANAMA;-13.20389219;-74.21632247;
PUESTO DE SALUD CHIARA;-13.27136971;-74.20468945;
I.E. 38035 CHIARA;-13.27243554;-74.20537854;
ALLPACHACA;-13.39119733;-74.26597512;
I.E. EFRAIN MOROTE BEET - ALLPACHACA;-13.39170431;-74.26572146;
I.E. 38839 - LLACHOCCMAYO;-13.4019565;-74.22113219;
LLACHOCCMAYO;-13.40253279;-74.22094319;
SACHABAMBA;-13.46444427;-74.10025174;
I.E. RICARDO BAUTISTA RIVERA - SACHABAMBA;-13.46685654;-74.10001073;
I.E. . BASILIO AUQUI - MANALLASACC;-13.46947741;-74.14671073;
PUESTO DE SALUD MANALLASACC;-13.47155858;-74.14379157;
I.E.P. MAYABAMBA;-13.32373557;-73.88922146;
MAYABAMBA;-13.32383422;-73.88846748;
I.E..P 38063 DE CCERAOCRO;-13.34713559;-73.90058927;
PUESTO DE SALUD CCERAOCRO;-13.34740621;-73.90147439;
I.E.P.38024;-13.39095649;-73.91551073;
CENTRO DE SALUD OCROS;-13.39248277;-73.9163231;
NIÑO JESUS DE PAJONAL;-13.42314508;-73.85106004;
CHUMBES;-13.42804947;-73.9040996;
I.E. SANTA ISABEL DE CHUMBES;-13.42832521;-73.90427854;
I.E.P. CCACCAMARCA;-13.4496774;-73.95522146;
PUESTO DE SALUD CCACCAMARCA;-13.44990027;-73.95698969;
PACAYCASA;-13.05740575;-74.21531765;
I.E. MARISCAL ANTONIO JOSE DE SUCRE;-13.0577772;-74.21651073;
I.E.P. LA COMPANIA 38343;-13.06921474;-74.25504882;
LA COMPAÑIA;-13.0694525;-74.25503809;
CENTRO DE SALUD QUINUA;-13.04955333;-74.140475;
I.E. LIBERTAD DE AMERICA DE QUINUA;-13.05302494;-74.14072146;
LLAMAHUILLCA;-13.05389879;-74.16858016;
I.E. NUESTRA SEÑORA DEL CARMEN - LLAMAHUILCA;-13.05408313;-74.16861073;
I.E. NUESTRA SEÑORA DEL CARMEN - LLAMAHUILCA;-13.05414584;-74.1686;
I.E. SUSO;-13.09019684;-74.12615593;
SUSO;-13.09043458;-74.12613447;
SAN JOSE DE TICCLAS;-13.1322327;-74.33356309;
CASA COMUNAL RUMIHUASI;-13.14005835;-74.37031943;
MOLINOS (RUMIHUASI);-13.14019156;-74.37033016;
CASA COMUNLA BELLAVISTA;-13.1518636;-74.30194581;
BELLAVISTA;-13.15202814;-74.30194581;
"CENTRO MEDICO  ""MARÍA AUXILIADORA"" S.A.C.";-13.1638737;-74.2235641;
CENTRO DE SALUD MENTAL COMUNITARIO SAN JUAN BAUTISTA;-13.1638737;-74.2235641;
"CENTRO MEDICO ""INMACULADA"" ESPECIALIDADES MÉDICAS";-13.164316;-74.223504;
CENTRO DE SALUD SAN JUAN BAUTISTA;-13.17403286;-74.20882998;
JOSE ABELARDO QUIÑONES;-13.17448236;-74.20981837;
HOSPITAL II DE HUAMANGA;-13.17518167;-74.200145;
CENTRO DE SALUD MIRAFLORES;-13.17579197;-74.1999012;
LOS OLIVOS;-13.17806438;-74.21291928;
ÑAHUINPUQUIO;-13.18172803;-74.20587546;
24 DE JUNIO;-13.1896354;-74.2003231;
I.E. LARAMATE;-13.02858976;-74.37960267;
LARAMATE;-13.02877529;-74.37962413;
I.E. INCA GARCILAZO DE LA VEGA -ATACOCHA;-13.04863139;-74.33065216;
ATACOCHA;-13.04880646;-74.33066289;
SANTIAGO DE PISCHA;-13.06478448;-74.30436127;
CASA COMUNAL SAN PEDRO DE CACHI;-13.08432902;-74.39374258;
SAN PEDRO DE CACHI;-13.08448316;-74.39372112;
CASA COMUNAL SANTA ROSA DE COCHABAMBA;-13.16514938;-74.29554501;
SANTA ROSA DE COCHABAMBA;-13.16538704;-74.29556647;
LUYANTA;-13.17640592;-74.30715378;
CASA COMUNAL SAN RAFAEL;-13.18211654;-74.31085373;
SAN RAFAEL;-13.18234374;-74.31081081;
SOCOS;-13.21749617;-74.29149685;
CASA COMUNAL DE SOCOS;-13.22191461;-74.31248927;
MANZANAYOCC;-13.34473875;-74.26964195;
I.E. 38078 - MUYURINA;-13.11366799;-74.19325025;
MUYURINA;-13.11385346;-74.19321806;
NIÑO  YUCAY;-13.12172637;-74.14938792;
HUAYHUACONDO;-13.16080108;-74.17011962;
I.E.P. GUAYACONDO;-13.16182502;-74.1708;
I.E.P. GUAYACONDO;-13.16184591;-74.17075709;
GUSTAVO ESCUDERO OTERO;-13.21207922;-74.10846839;
PUESTO DE SALUD TAMBILLO;-13.21224372;-74.10847912;
SAN JUAN CULLUHUANCCA;-13.1743511;-74.41696112;
I.E. 38603 SAN JUAN DE  CCULLUHUANCCA;-13.17571458;-74.41765709;
I.E. OPANCCA - ÑAUPALLACCA;-13.17736681;-74.3753;
ÑAUPALLACCTA;-13.20311929;-74.37497377;
ANTIGUO ESTABLECIMIENTO DE SALUD;-13.20724925;-74.40735368;
PACCHA;-13.20745554;-74.40736441;
SAN FRANCISCO DE ASIS;-13.24211463;-74.3546;
CENTRO DE SALUD VINCHOS;-13.24407887;-74.35620052;
I.E. PABLO VALERIANO - CCOÑANI;-13.2631262;-74.48136988;
CCOÑANI;-13.2632489;-74.48136988;
VICTOR RAUL HALLA DE LA TORRE;-13.31435524;-74.33963832;
PUESTO DE SALUD ARIZONA;-13.31453012;-74.33964905;
I.E.SECUNADARIA  CHACAPAMPA;-13.3425223;-74.53832167;
OCCOLLO;-13.34272847;-74.53828948;
CASA COMUNAL - ROSASPATA;-13.35381401;-74.33356501;
ROSASPATA;-13.35397842;-74.33356501;
I.E. MILLPO;-13.39931361;-74.42269744;
MILLPO;-13.39946755;-74.42268671;
I.E. JOSE OLAYA BALANDRA - PUTACCA;-13.40285213;-74.3492;
CENTRO DE  SALUD PUTACCA;-13.40421947;-74.34842567;
“CENTRO MEDIC CONDUCE MILAGROS S.A.C”;-13.122514;-74.2003231;
CENTRO DE SALUD MENTALCOMUNITARIO JESUS NAZARENO- KUSKA WIÑARISUN;-13.14725994;-74.21271188;
VILLA SAN CRISTOBAL;-13.14774371;-74.21284924;
CENTRO MEDICO ESPECIALIZADO ROMERO;-13.1514726;-74.2153319;
VITALI;-13.15487717;-74.21520468;
HOSPITAL  JESUS NAZARENO;-13.15537122;-74.21409269;
CENTRO MEDIC SAN MIGUEL ARCANGEL VILARCH SAC.;-13.15571477;-74.21610962;
CENTRO MEDICO BREVETES APURIMAC SAC;-13.15584394;-74.21793182;
CENTRO MEDICO PSICOSOMATICO WARI S.A.C.;-13.15592491;-74.21729077;
CENTRO MEDICO BREVETES MEDIC S.A.C.;-13.1560395;-74.21794987;
CENTRO MEDIC PSICOSOMÁTICO PROSAMAS J&B S.A.C.;-13.15606855;-74.21789159;
CENTRO MEDICO PSICOSOMATICO WARI S.A.C;-13.156084;-74.217453;
I.E. SEÑOR DE LOS MILAGROS;-13.15643591;-74.216172;
I.E. Señor De Los Milagros;-13.15675;-74.216241;
CENTRO MEDICO HUAMANGA;-13.15701371;-74.21921588;
EL GALENO;-13.1605503;-74.2257679;
CENTRO MEDICO SAGRADO NIÑO JESUS;-13.1638737;-74.2235641;
YANAMILLA;-13.15590642;-74.20140223;
CONSULTORIOS ZAGA EIRL;-13.1560699;-74.2003231;
CONCHOPATA;-13.15850315;-74.20863984;
CENTRO DE DIALISIS SANTA ANA;-13.1612539;-74.2131615;
I.E. LAS MERCEDES;-13.16151789;-74.210495;
I.E. Las Mercedes;-13.162139;-74.210698;
Edificio De La Red Ayacucho;-13.162441;-74.199897;
HOGAR PROTEGIDO AYACUCHO;-13.1638737;-74.2235641;
"CENTRO DE SALUD MILITAR DE LA SEGUNDA BRIGADA DE INFANTERIA ""WARI""";-13.1638737;-74.2235641;
CLINICA GENESIS KR SAC;-13.1645404;-74.2029017;
POLICLINICO CANAAN SRL;-13.1670004;-74.1990315;
CENTRO DE SALUD SANTA ELENA;-13.16909444;-74.19763385;
CENTRO MEDIC PROSAMAS J&B;-13.17034659;-74.20029021;
CANGALLO;-13.55539911;-74.19566952;
INCARACCAY;-13.56086667;-74.16620833;
CHICHUCANCHA;-13.56948833;-74.07806667;
HUAHUAPUQUIO;-13.603645;-74.15430167;
PUTICA;-13.60464667;-74.13593167;
HOSPITAL DE APOYO CANGALLO;-13.63038833;-74.142245;
"I.E ""maria Parado De Bellido""";-13.63038833;-74.142245;
HUANCARUCMA;-13.6553229;-74.09936297;
I.E. CUCHUQUESERA;-13.4494928;-74.32939809;
CUCHUQUESERA;-13.44965714;-74.32938736;
CATALINAYOC;-13.45304305;-74.38000287;
I.E 7 DE JUNIO;-13.45333566;-74.38376781;
I.E. VALENTIN PAÑAGUA - PUNKUPATA;-13.46588213;-74.39978208;
PUNKUPATA;-13.46605689;-74.39978208;
CENTRO DE SALUD CHUSCHI;-13.58505;-74.352335;
CANCHA CANCHA;-13.60465667;-74.31334167;
CHACOLLA;-13.61248333;-74.28985667;
SATICA;-13.433158;-74.26861974;
PUESTO DE SALUD CHANQUIL;-13.46594327;-74.20960855;
JUSCAYMARCA;-13.54666345;-74.22724943;
"CENTRO DE SALUD MENTAL COMUNITARIO ""LOS MOROCHUCOS""";-13.5577859;-74.1959204;
CENTRO DE SALUD PAMPA CANGALLO;-13.55955833;-74.197615;
HUALLCHANCCA;-13.58034333;-74.18774;
ÑUÑUNHUAYCCO;-13.56632167;-74.281175;
CENTRO DE SALUD POMABAMBA;-13.60395333;-74.23516833;
I.E. SANTOS PALMARES - TONSULLA;-13.33435585;-74.59746805;
TONSULLA OCCO;-13.33444719;-74.59744659;
I.E. INDEPENDENCIA AMERICANA LICAPA;-13.35721003;-74.85783551;
CCARHUACC LICAPA;-13.35742663;-74.85780332;
CCARHUACCPAMPA;-13.37786146;-74.93820753;
CASA COMUNAL IGLESIAHAUSI;-13.5357534;-74.74769158;
IGLESIA HUASI;-13.53590725;-74.74770231;
FELIPE PARDO Y  ALIAGA;-13.55113573;-74.63082146;
CENTRO DE SALUD PARAS;-13.55134684;-74.62996242;
CCARHUACCOCCO;-13.55792766;-74.73243663;
I.E. SAN MARCOS;-13.55809401;-74.73388927;
I.E. JUAN PABLO VISCARDO Y GUZMAN;-13.56759402;-74.52231073;
CENTRO DE SALUD TOTOS;-13.57046543;-74.52218799;
I.E.. ANDRES AVELINO CACERES - QUIÑASI;-13.57669606;-74.4699921;
QUIÑASI;-13.57686031;-74.46998137;
I.E..MOISES BELTRAN ALDELSUR - CHUYMAY;-13.57856424;-74.44545841;
CHUYMAY;-13.57873892;-74.44542622;
CENTRO DE SALUD HUANCASANCOS;-13.92375464;-74.33578849;
"I.E ""nuestra Señora De Fatima""";-13.92375464;-74.33578849;
TAULLI;-13.76803231;-74.33700136;
PUESTO DE SALUD MANCHIRI;-13.78184147;-74.31216027;
PORTA CRUZ;-13.79246451;-74.37861993;
CARAPO;-13.83606388;-74.31604423;
PALLCA;-13.88743155;-74.24660842;
PUESTO DE SALUD SACSAMARCA;-13.94750158;-74.31273995;
PUESTO DE SALUD SAN ANTONIO DE JULO;-13.7197341;-74.3090277;
SAN MARTIN DE TIO PAMPA;-13.82171858;-74.3394019;
SAN JOSE DE HUARCAYA;-13.82806309;-74.38591379;
SANTA ROSA COCHAS;-13.84178226;-74.40880663;
LUCANAMARCA;-13.8449431;-74.3717099;
CCACCAS;-12.59179;-73.8554;
SAN ANTONIO DE CULLUCHACA;-12.87773167;-74.22252333;
ENFERMERIA LOS CABITOS N° 51;-12.93032834;-74.25095249;
PUESTO DE SALUD JERUSALEN;-12.9319864;-74.2554476;
"HOSPITAL DE APOYO DE HUANTA ""DANIEL ALCIDES CARRIÓN""";-12.93604333;-74.25151333;
Eespp. Jose Salvador Cavero Ovalle;-12.93687;-74.244139;
HUANCAYOCC;-12.93698;-74.22884;
CENTRO DE SALUD MENTAL COMUNITARIO  BELLA ESMERALDA´´ - HUANTA;-12.93720881;-74.24481828;
CENTRO MEDICO VRAEM;-12.9384113;-74.2502122;
HUANTA;-12.93887256;-74.24044;
QUINRAPA;-12.94185667;-74.26875167;
CENTRO MEDICO SEÑOR DE MAYNAY;-12.9448618;-74.2454155;
PUESTO DE SALUD MAYNAY;-12.95522667;-74.25181333;
PAMPA CCORIS;-12.51962467;-74.3741411;
MAYHUAVILCA;-12.57836708;-74.34692901;
QOCHACC;-12.58067775;-74.36176917;
VIRACOCHAN;-12.59448371;-74.33137806;
AYAHUANCO;-12.63289104;-74.29150336;
HUAMANGUILLA;-13.01059167;-74.17549167;
ICHUPATA;-13.01266667;-74.20271333;
QUITURARA;-13.02510167;-74.15692167;
P.S.LA VEGA;-13.02649255;-74.21423271;
CHIHUA;-12.981775;-74.26951333;
IGUAIN;-12.994925;-74.20873167;
ALLCOHUILLCA;-13.01206167;-74.24662833;
HUAYLLAY;-12.82473282;-74.24550549;
PUESTO DE SALUD  PAMPAY;-12.8994627;-74.2751517;
PUESTO DE SALUD AICAS;-12.8994627;-74.2751517;
LURICOCHA;-12.90005333;-74.272135;
AZANGARO;-12.91814667;-74.29727833;
VISCATAN;-12.62557739;-74.1955548;
MARQARAQAY;-12.69176648;-74.23745841;
SAN JOSE DE SECCE;-12.76943;-74.25808167;
ARANHUAY;-13.43224;-73.2861;
SAN GERARDO;-12.48872;-73.94510833;
GUAYAQUIL;-12.50626333;-73.91551333;
HOSPITAL DE APOYO SIVIA;-12.50771167;-73.862385;
CHUVIVANA;-12.51569;-73.88953333;
ROSARIO ACON;-12.53375977;-73.95669922;
MATUCANA;-12.57188156;-73.87049316;
PUESTO DE SALUD TRIBOLINE;-12.57937167;-73.85807333;
TUTUMBARU;-12.72743167;-73.94693;
P.S. PUERTO AMARGURA;-12.40054333;-73.91158833;
GLORIA SOL NACIENTE;-12.41505833;-74.00073667;
CENTRO DE SALUD LLOCHEGUA;-12.41615833;-73.90994667;
AREQUIPA;-12.43442;-73.98069167;
CHIHUILLO ALTO SAN ANTONIO;-12.43457;-73.96054167;
CORAZONPATA;-12.446985;-73.99622167;
VILLA MEJORADA;-12.45005667;-73.965545;
YARURI;-12.45283667;-73.94549667;
CHONGOS CARMEN PAMPA;-12.45725833;-74.017865;
CANAYRE;-12.281745;-74.02379833;
ENFERMERÍA DEL BCT N° 42 CANAYRE;-12.2826649;-74.0248712;
ENFERMERIA UNION MANTARO BCT N° 42;-12.28665908;-74.09031893;
NUEVO SANTA ROSA;-12.31099333;-73.98322833;
MAYAPO;-12.360195;-73.95814833;
CARHUAHURAN;-12.73218442;-74.12686077;
PAMPALCA;-12.75855763;-74.07051655;
HUAYNACANCHA;-12.7590439;-74.14695235;
CCANO;-12.76360122;-74.00477361;
UCHURACCAY;-12.82676187;-74.11111642;
IQUICHA;-12.83232922;-74.05929679;
PALOMA ALEGRE;-12.34923667;-74.55829167;
PUCACOLPA;-12.35005833;-74.43818833;
SACHABAMBA HUANTA;-12.36005439;-74.52296092;
HUALLHUA;-12.42020401;-74.48951756;
HUARCATAN;-12.42713634;-74.38401418;
PUESTO DE SALUD CHACA;-12.78415747;-74.20562204;
CHACA;-12.95272;-73.89273167;
HOSPITAL DE APOYO  SAN MIGUEL;-13.01310667;-73.97698;
I.E. Señor De Los Milagros;-13.01310667;-73.97698;
PUESTO DE SALUD URAS;-13.02674065;-73.90484257;
COCHAS;-13.042465;-73.88548833;
PATIBAMBA;-13.06241667;-73.94266;
NINABAMBA;-13.08945833;-73.91547333;
CENTRO DE SALUD SAN MARTIN;-12.93735833;-73.52855833;
ARHUIMAYO;-12.96181;-73.53137167;
AMARGURA;-12.98954333;-73.52861167;
LECHEMAYO;-13.00877167;-73.51317833;
CHIQUINTIRCA;-13.06246333;-73.70611;
PACOBAMBA;-13.07141333;-73.77957167;
SACHARACCAY;-13.08082167;-73.849245;
ANCO;-13.11609833;-73.69065333;
ROSARIO;-12.60093667;-73.83123167;
CENTRO MEDICO SAN CRISTOBAL;-12.6182896;-73.8077817;
HOSPITAL DE APOYO SAN FRANCISCO;-12.62421833;-73.78954;
"CENTRO DE SALUD MENTAL COMUNITARIO ""UYARINA WASI""";-12.62452885;-73.78731591;
CENTRO MEDICO ESPECIALIZADO  “EMERGENCIAS VRAE S.A.C.”;-12.688634;-73.7373811;
PUESTO DE SALUD MACHENTE;-12.71974833;-73.88582;
CENTRO MEDICO SAN FRANCISCO;-13.1638737;-74.2235641;
PUESTO DE SALUD QOYAMA;-13.15121283;-73.92699457;
ESCCANA;-13.16245333;-73.86834;
CHILCAS;-13.16932833;-73.906365;
SAN JOSE DE VILLA VISTA;-13.05282833;-73.50592167;
VILLA AURORA;-13.12150508;-73.46390505;
CHUNGUI;-13.21108167;-73.586955;
QARIN;-13.21538234;-73.68670922;
BELEN CHAPI;-13.26318711;-73.38746361;
PALLCCA;-13.28778333;-73.53229667;
PAMPAS;-13.22706;-73.890525;
SANTA ROSA;-12.68577833;-73.73554;
NUEVA JERUSALEN;-12.692715;-73.77277667;
COMUNPIARI;-12.69580333;-73.69520333;
SIMARIVA;-12.703165;-73.73578833;
MARINTARI;-12.705225;-73.71957667;
USMAY - CHACCO;-12.88119667;-73.90756667;
CHALLHUAMAYO;-12.88146;-74.020455;
VICUS;-12.91125333;-73.990865;
OSNO;-12.91277;-74.00319833;
TAMBO;-12.94195;-74.0176;
CCARHUAPAMPA;-12.94355;-74.02817167;
I.E. SAN MARTIN;-12.94662286;-74.01929382;
CANAL;-12.76337;-73.68509;
PUESTO DE SALUD PNP PALMAPAMPA;-12.7661348;-73.6550926;
CENTRO DE SALUD PALMAPAMPA;-12.76789;-73.653605;
PICHIHUILLCA;-12.79244;-73.641515;
MONTERRICO;-12.82346667;-73.59392333;
ANCHIHUAY;-12.86312333;-73.57847833;
BUENA GANA;-12.90316333;-73.60019167;
PUESTO DE SALUD ORONCCOY;-13.38012054;-73.43571378;
"HOSPITAL DE APOYO DE PUQUIO ""FELIPE HUAMÁN POMA DE AYALA""";-14.68641667;-74.11954333;
I.E.P. Santa Rosa De Lima;-14.68641667;-74.11954333;
I.E.S. Nuestra Señora Del Perpetuo Socorro;-14.68641667;-74.11954333;
CENTRO DE SALUD MENTAL COMUNITARIO RUKANAS;-14.68764485;-74.11536651;
Instituto Superior Pedagogico De Puquio;-14.68786996;-74.12128138;
CENTRO DE ATENCION PRIMARIA II PUQUIO;-14.6934248;-74.1241222;
"CENTRO DE AISLAMIENTO TEMPORAL COVID-19 ""SAMAY WASI""";-14.6939804;-74.1242824;
CHILQUES;-14.72175566;-74.08754644;
PAMPARQUE;-14.74751289;-74.07964315;
SANTA ANA DE AUCARA;-14.19798119;-74.08828293;
CHACRALLA;-14.2069026;-73.99273991;
SAN FRANCISCO DE PAMPAMARCA;-14.23493283;-74.04114713;
MAYO LUREN;-14.24671317;-74.04292283;
CENTRO DE SALUD AUCARA;-14.27504029;-73.97769502;
CABANA SUR;-14.28765918;-73.96622958;
SONDONDO;-14.2995758;-73.93792485;
ANDAMARCA;-14.38447221;-73.96078894;
CHAVIÑA;-14.97854833;-73.83839833;
CHIPAO;-14.36545293;-73.87971317;
MAYOBAMBA;-14.37231949;-73.89313759;
TACALLA;-14.40969476;-73.817806;
SAN MARTIN DE PALLCCA;-14.44744623;-73.65917999;
PAYLLIHUA;-14.11437333;-75.02629;
HUAC-HUAS;-14.130955;-74.94459167;
SAYHUA;-14.17676333;-74.953115;
PATACHANA;-14.25608167;-74.82715;
LARAMATE LUCANAS;-14.28810167;-74.84135167;
UCHUYMARCA;-14.65651167;-74.69640167;
TAMBO QUEMADO;-14.72877167;-74.67141833;
NUEVO SANTIAGO;-14.81226167;-74.66314667;
CHUQUIMARAN;-14.82561;-74.641435;
CARHUACUCHO;-14.21861833;-74.92783167;
PUCARA;-14.22689;-74.89384;
LLAUTA;-14.243735;-74.920715;
CCONTACC;-14.54162;-74.26475;
SANTIAGO DE VADO;-14.60419833;-74.27355833;
LUCANAS;-14.62238833;-74.23362167;
SAN JOSE DE  TOMATE;-14.33670167;-74.77065333;
SONCONCHE;-14.37999167;-74.67231333;
CENTRO DE SALUD OCAÑA;-14.39768;-74.82149167;
URUIZA;-14.48045833;-74.63331667;
OTOCA;-14.488695;-74.68622833;
CONCEPCION LARAMATE;-14.545915;-74.80830667;
SAISA;-14.94017167;-74.41548667;
SAN CRISTOBAL;-14.74137;-74.22242333;
SEÑOR DE LUREN;-14.84392;-74.24695333;
PAMPA HUASI;-14.49419667;-74.25393;
SAN JUAN DE LUCANAS;-14.650365;-74.197535;
SAN PEDRO;-14.76788808;-74.09737486;
SAN PABLO;-14.90308375;-74.10888809;
SAN ISIDRO DE TOTORA;-14.38177;-74.58588;
SAN PEDRO DE PALCO;-14.41176667;-74.649015;
CHAQUIPAMPA;-15.00132833;-73.98816667;
PUESTO DE SALUD SANCOS;-15.06396833;-73.95041167;
PALCA;-15.22534833;-74.22620333;
SAN LUIS;-15.313305;-74.32208167;
SAN LUIS ALTA;-15.33603833;-74.278125;
SANTA  FILOMENA;-15.35735;-74.27192;
SANTA ANA HUAYCAHUACHO;-14.2309198;-73.95690147;
CAJA;-14.859025;-74.59844167;
UCHUYTAMBO;-14.86177667;-74.52971167;
SANTA LUCIA;-14.97780333;-74.52301;
HUANCA;-15.11473667;-74.48166667;
PAMPAMARCA;-14.56703939;-73.56162993;
URAYUMA;-14.6012794;-73.57236111;
NEGRO MAYO;-14.64460899;-73.75679297;
PALLCCARANA;-14.76800162;-73.84927875;
CCASACCAHUA;-14.96591667;-73.761045;
AYCARA;-14.98457833;-73.79840667;
IIEE 9 DE DICIEMBRE;-15.0118678;-73.7790879;
HOSPITAL DE APOYO DE CORACORA;-15.01339177;-73.78244415;
IIEE NUESTRA SEÑORA DE LAS NIEVES;-15.0138008;-73.777381;
PLAZA JORGE CHAVEZ FRENTE A LA EMPRESA LOPEZ HNOS DE CORACORA;-15.0162318;-73.7834857;
CONSTRUCCION DEL HOSPITAL REFERENCIAL DE CORACORA;-15.0163124;-73.7801447;
COLISEO MUNICIPAL DE CORACORA;-15.0163124;-73.7801447;
COLEGIO 24219 ABRAHAM MAURTUA DE CORACORA;-15.0163124;-73.7801447;
II.EE. 24219 CORACORA;-15.0163124;-73.7801447;
PLAZA DE ARMAS DE CORACORA;-15.016992;-73.780972;
CORACORA;-15.01748077;-73.78137047;
MERCADO DE ABASTOS CORACORA;-15.01848822;-73.78271754;
PUESTO DE  SALUD SAN MARCOS;-15.02192;-73.783145;
MUCHAPAMPA;-15.0552;-73.77217167;
BELLAVISTA;-15.06722167;-73.71081;
CHUMPI;-15.096105;-73.75183833;
ACOS;-15.12362333;-73.76996333;
CARHUANILLA;-15.14470833;-73.73836;
HUANACCMARCA ALTA;-14.73017827;-72.99815331;
POLICLINICO PALLANCATA;-14.7404958;-73.1797941;
ANISO;-14.80943028;-73.28401646;
PACAPAUSA;-14.95035667;-73.36755333;
PUEBLO NUEVO;-15.20562667;-74.03683833;
PULLO;-15.21165544;-73.82467536;
TARCO;-15.30361667;-73.75072;
CENTRO DE SALUD RELAVE;-15.61289833;-74.057845;
CHAICHA;-15.17360667;-73.54395333;
LACAYA;-15.19111333;-73.54450333;
YURACCHUASI;-15.24935167;-73.686095;
INCUYO;-15.25028667;-73.569465;
SALLA SALLA;-15.35471167;-73.60517833;
SAN FRANCISCO DE RIVACAICO;-14.99634;-73.35222;
CONDORPAMPA;-14.79094333;-73.56882;
SANSAYCCA;-14.83375167;-73.50012333;
CALPAMAYO;-14.84358333;-73.48727833;
CCOCHANI;-14.87045167;-73.44559333;
UPAHUACHO;-14.90876;-73.39686;
MIRMACA;-15.247055;-73.34757;
PAUSA;-15.28102173;-73.34357525;
HUANCARA;-15.34973764;-73.35720773;
COLTA;-15.16282667;-73.29333167;
CORCULLA;-15.262355;-73.20101;
LAMPA;-15.186475;-73.34839833;
SAN SEBASTIAN DE SACRACA;-15.21150333;-73.34353333;
MARCABAMBA;-15.14891167;-73.34065833;
CCALACCAPCHA;-14.86963;-72.95615167;
OYOLO;-15.18010833;-73.18783833;
PARARCA;-15.21664439;-73.46456244;
SAN JAVIER DE ALPABAMBA;-15.05693;-73.32259667;
PUESTO DE SALUD SAN JOSE DE USHUA;-15.22494333;-73.226915;
QUILCATA;-15.24518167;-73.45244167;
POTONGO;-13.93994833;-73.75451167;
CHONTA;-13.97362333;-73.86067833;
CENTRO DE SALUD QUEROBAMBA;-14.00814;-73.84390667;
I.E Felipe Guaman Poma De Ayala;-14.00814;-73.84390667;
QUEROBAMBA;-14.01250557;-73.84054768;
BELEN;-13.80824333;-73.75895167;
CHALCOS;-13.847405;-73.75453;
CHILCAYOCC;-13.88491167;-73.725415;
HUACAÑA;-14.174875;-73.88584167;
TINTAY;-14.08044167;-73.86513167;
MORCOLLA;-14.11187667;-73.873595;
HUACO;-14.251805;-73.79914833;
SIHUE;-13.974695;-73.65653333;
PAICO;-14.03781833;-73.64300333;
SAN PEDRO DE LARCAY;-14.16563833;-73.57375333;
VISTA ALEGRE - SUCRE;-13.94786167;-73.67034167;
SAN SALVADOR DE QUIJE;-13.969875;-73.73414167;
SANTIAGO DE PALLCCA;-14.00599833;-73.72862333;
ATIHUARA;-14.07064;-73.64009667;
AUTAMA;-14.10497667;-73.6473;
SANTIAGO DE PAUCARAY;-14.75580833;-73.59049;
CENTRO DE SALUD SORAS;-14.11425167;-73.60478333;
CENTRO DE SALUD HUANCAPI;-13.74943557;-74.06702115;
"I.E ""martires De La Educacion""";-13.74943557;-74.06702115;
HUANCAPI;-13.75355748;-74.06538373;
CARAMPA;-13.64901833;-74.24395167;
ALCAMENCA;-13.65901876;-74.14707891;
HUAMBO;-13.67994525;-74.19295357;
APONGO;-14.01402543;-73.93122564;
ASQUIPATA;-14.05204097;-73.90745764;
CHIHUIRE;-14.10275244;-73.94436109;
MORCOLLA CHICO;-14.11115842;-73.92173156;
CENTRO DE SALUD CANARIA;-13.92633944;-73.90488464;
TACA;-13.956317;-73.91914056;
RACCAYA;-14.01322289;-73.9748563;
UMASI;-14.12931321;-74.0298536;
CAYARA;-13.79279332;-73.9914692;
QUILLA;-13.69491084;-74.05850086;
COLCA;-13.71008154;-74.03486938;
PATARA;-13.69740667;-74.29220333;
HUAMANQUIQUIA;-13.72884528;-74.27153455;
TINCA;-13.7399131;-74.28932207;
LLUSITA;-13.69593469;-74.1180755;
HUANCARAYLLA;-13.71905591;-74.10019996;
CIRCAMARCA;-13.72771006;-74.12305264;
HUALLA;-13.85129169;-73.94814574;
TIQUIHUA;-13.8794097;-73.92940735;
TOMANGA;-13.61819833;-74.42367167;
CHUQUI HUARCAYA;-13.62297167;-74.35656833;
AUQUILLA;-13.63189167;-74.34355667;
SARHUA;-13.673445;-74.31716667;
SAN JACINTO DE ESPITE;-13.58627653;-74.61324432;
I.E. SAN JACITO DE ESPITE;-13.58949404;-74.6121;
I.E..P. 38535 MIXTO PUBLICA COCAS;-13.60698771;-74.474488;
COCAS;-13.60713109;-74.474488;
VILCANCHOS;-13.61217444;-74.53134911;
CASA COMUNAL DE CRUZ PAMPA;-13.61909187;-74.73990383;
